;GridID;Longitude.grid;Latitude.grid;Distrito
0;1;2,08;41,41; Sarrià - Sant Gervasi
471;2;2,0825;41,42; Sarrià - Sant Gervasi
1;3;2,085;41,42; Sarrià - Sant Gervasi
1391;4;2,0875;41,4275; Sarrià - Sant Gervasi
2761;5;2,09;41,42; Sarrià - Sant Gervasi
3667;6;2,0925;41,415; Sarrià - Sant Gervasi
963;7;2,0925;41,4225; Sarrià - Sant Gervasi
473;8;2,0925;41,4275; Sarrià - Sant Gervasi
1393;9;2,0925;41,43; Sarrià - Sant Gervasi
2;10;2,095;41,415; Sarrià - Sant Gervasi
475;11;2,095;41,4175; Sarrià - Sant Gervasi
1394;12;2,095;41,42; Sarrià - Sant Gervasi
3;13;2,095;41,4225; Sarrià - Sant Gervasi
4;14;2,095;41,425; Sarrià - Sant Gervasi
1396;15;2,0975;41,4125; Sarrià - Sant Gervasi
2312;16;2,0975;41,4175; Sarrià - Sant Gervasi
966;17;2,0975;41,42; Sarrià - Sant Gervasi
967;18;2,0975;41,425; Sarrià - Sant Gervasi
968;19;2,0975;41,4275; Sarrià - Sant Gervasi
477;20;2,0975;41,43; Sarrià - Sant Gervasi
4526;21;2,1;41,38; Esplugues de Llobregat
5;22;2,1;41,3825; Esplugues de Llobregat
6;23;2,1;41,4075; Sarrià - Sant Gervasi
479;24;2,1;41,4175; Sarrià - Sant Gervasi
7;25;2,1;41,425; Sarrià - Sant Gervasi
8;26;2,1025;41,335; el Prat de Llobregat
481;27;2,1025;41,38; l'Hospitalet de Llobregat
482;28;2,1025;41,3825;Ciutat Vella
1821;29;2,1025;41,385; Esplugues de Llobregat
9;30;2,1025;41,3875; les Corts
5870;31;2,1025;41,39;Ciutat Vella
10;32;2,1025;41,3925; les Corts
1827;33;2,1025;41,395; Sarrià - Sant Gervasi
5871;34;2,1025;41,405; Sarrià - Sant Gervasi
971;35;2,1025;41,4075; Sarrià - Sant Gervasi
972;36;2,1025;41,41; Sarrià - Sant Gervasi
1830;37;2,1025;41,4125; Sarrià - Sant Gervasi
1401;38;2,1025;41,415; Sarrià - Sant Gervasi
483;39;2,1025;41,4175; Sarrià - Sant Gervasi
1403;40;2,105;41,3375;Prat del Llobregat
11;41;2,105;41,3775; l'Hospitalet de Llobregat
974;42;2,105;41,38;les Corts
12;43;2,105;41,3825; les Corts
1405;44;2,105;41,385;les Corts
485;45;2,105;41,3875;les Corts
486;46;2,105;41,39;Ciutat Vella
978;47;2,105;41,3925; Sarrià - Sant Gervasi
2321;48;2,105;41,395;Ciutat Vella
979;49;2,105;41,405; Sarrià - Sant Gervasi
980;50;2,105;41,4075; Sarrià - Sant Gervasi
3224;51;2,105;41,41; Sarrià - Sant Gervasi
3225;52;2,105;41,4125; Sarrià - Sant Gervasi
487;53;2,105;41,415; Sarrià - Sant Gervasi
982;54;2,105;41,4175; Sarrià - Sant Gervasi
13;55;2,1075;41,335; Sants-Montjuïc
490;56;2,1075;41,3375; l'Hospitalet de Llobregat
983;57;2,1075;41,375;Hospitalet del Llobregat
2781;58;2,1075;41,3775;Hospitalet del Llobregat
14;59;2,1075;41,38; les Corts
15;60;2,1075;41,3825; les Corts
984;61;2,1075;41,385;les Corts
4536;62;2,1075;41,3875; les Corts
5452;63;2,1075;41,39; les Corts
492;64;2,1075;41,3925;les Corts
4125;65;2,1075;41,395; les Corts
4999;66;2,1075;41,4; les Corts
16;67;2,1075;41,4025; Sarrià - Sant Gervasi
5887;68;2,1075;41,405; Sarrià - Sant Gervasi
493;69;2,1075;41,4075;Ciutat Vella
2783;70;2,1075;41,41; Sarrià - Sant Gervasi
1410;71;2,1075;41,415; Sarrià - Sant Gervasi
17;72;2,1075;41,42; Sarrià - Sant Gervasi
1411;73;2,11;41,33; l'Hospitalet de Llobregat
1413;74;2,11;41,3325;Sants-Montjuïc
496;75;2,11;41,335; Sant Martí
497;76;2,11;41,3375;Ciutat Vella
498;77;2,11;41,375; l'Hospitalet de Llobregat
987;78;2,11;41,3775;les Corts
18;79;2,11;41,3825; les Corts
19;80;2,11;41,385; les Corts
1839;81;2,11;41,3875;Ciutat Vella
20;82;2,11;41,39; les Corts
988;83;2,11;41,3925;les Corts
1417;84;2,11;41,395;Ciutat Vella
500;85;2,11;41,3975; Sant Martí
1419;86;2,11;41,4; Sarrià - Sant Gervasi
990;87;2,11;41,4025; Sarrià - Sant Gervasi
3238;88;2,11;41,405; Sarrià - Sant Gervasi
501;89;2,11;41,4075; Sant Martí
991;90;2,11;41,41;Ciutat Vella
21;91;2,11;41,415; Sarrià - Sant Gervasi
22;92;2,11;41,4175; Sarrià - Sant Gervasi
23;93;2,1125;41,325; el Prat de Llobregat
502;94;2,1125;41,3275;Ciutat Vella
2331;95;2,1125;41,33; Sants-Montjuïc
995;96;2,1125;41,3325; Sants-Montjuïc
503;97;2,1125;41,335; Sants-Montjuïc
504;98;2,1125;41,3375; Sant Martí
5009;99;2,1125;41,34; l'Hospitalet de Llobregat
2334;100;2,1125;41,375;Hospitalet del Llobregat
996;101;2,1125;41,3775;les Corts
9989;102;2,1125;41,38; les Corts
24;103;2,1125;41,3825; les Corts
505;104;2,1125;41,385; Sant Martí
506;105;2,1125;41,3875; Sant Martí
25;106;2,1125;41,39; les Corts
26;107;2,1125;41,3925; les Corts
507;108;2,1125;41,395; Sant Martí
509;109;2,1125;41,3975;Ciutat Vella
27;110;2,1125;41,4; Sarrià - Sant Gervasi
510;111;2,1125;41,4025;Ciutat Vella
5463;112;2,1125;41,405; Sarrià - Sant Gervasi
28;113;2,1125;41,4075; Sarrià - Sant Gervasi
29;114;2,1125;41,41; Sarrià - Sant Gervasi
2340;115;2,1125;41,415; Sarrià - Sant Gervasi
31;116;2,1125;41,4175; Sarrià - Sant Gervasi
513;117;2,115;41,325;Ciutat Vella
1001;118;2,115;41,3275; Sants-Montjuïc
32;119;2,115;41,33; Sants-Montjuïc
1002;120;2,115;41,3325; Sants-Montjuïc
1431;121;2,115;41,335;Sants-Montjuïc
3696;122;2,115;41,3375; Sants-Montjuïc
33;123;2,115;41,34; Sants-Montjuïc
6341;124;2,115;41,375; l'Hospitalet de Llobregat
34;125;2,115;41,3775; les Corts
36;126;2,115;41,38; les Corts
37;127;2,115;41,3825; les Corts
39;128;2,115;41,385; les Corts
4556;129;2,115;41,3875; les Corts
43;130;2,115;41,39; les Corts
44;131;2,115;41,3925; les Corts
1005;132;2,115;41,395;les Corts
2798;133;2,115;41,3975;Ciutat Vella
2347;134;2,115;41,4; Sarrià - Sant Gervasi
7684;135;2,115;41,4025; Sarrià - Sant Gervasi
45;136;2,115;41,405; Sarrià - Sant Gervasi
46;137;2,115;41,4075; Sarrià - Sant Gervasi
47;138;2,115;41,415; Sarrià - Sant Gervasi
1010;139;2,115;41,4175; Sarrià - Sant Gervasi
1011;140;2,115;41,42; Sarrià - Sant Gervasi
48;141;2,1175;41,3225; Sants-Montjuïc
49;142;2,1175;41,325; Sants-Montjuïc
517;143;2,1175;41,3275; Sants-Montjuïc
3703;144;2,1175;41,33; Sants-Montjuïc
518;145;2,1175;41,3325; Sants-Montjuïc
1440;146;2,1175;41,335;Ciutat Vella
51;147;2,1175;41,3375; Sants-Montjuïc
1013;148;2,1175;41,34;Ciutat Vella
1855;149;2,1175;41,375; l'Hospitalet de Llobregat
52;150;2,1175;41,3775; les Corts
53;151;2,1175;41,38; les Corts
2805;152;2,1175;41,3825;les Corts
1014;153;2,1175;41,385; les Corts
519;154;2,1175;41,3875; Sant Martí
54;155;2,1175;41,39; les Corts
3259;156;2,1175;41,3925; Sarrià - Sant Gervasi
56;157;2,1175;41,395; les Corts
1015;158;2,1175;41,3975; Sarrià - Sant Gervasi
4146;159;2,1175;41,4; Sarrià - Sant Gervasi
57;160;2,1175;41,4025; Sarrià - Sant Gervasi
4569;161;2,1175;41,405; Sarrià - Sant Gervasi
522;162;2,1175;41,4075;Ciutat Vella
58;163;2,1175;41,4175; Sarrià - Sant Gervasi
59;164;2,1175;41,42; Sarrià - Sant Gervasi
523;165;2,1175;41,4225; Sarrià - Sant Gervasi
1018;166;2,1175;41,425; Sarrià - Sant Gervasi
2357;167;2,12;41,3225;Prat del Llobregat
524;168;2,12;41,325;Ciutat Vella
525;169;2,12;41,3275; Sant Martí
60;170;2,12;41,33; Sants-Montjuïc
61;171;2,12;41,3325; Sants-Montjuïc
1023;172;2,12;41,335;Sants-Montjuïc
62;173;2,12;41,3375; Sants-Montjuïc
1866;174;2,12;41,34;Ciutat Vella
526;175;2,12;41,375; l'Hospitalet de Llobregat
63;176;2,12;41,3775; les Corts
1448;177;2,12;41,38;les Corts
528;178;2,12;41,3825; Sant Martí
64;179;2,12;41,385; les Corts
65;180;2,12;41,3875; les Corts
66;181;2,12;41,39; les Corts
67;182;2,12;41,3925; Sarrià - Sant Gervasi
68;183;2,12;41,395; Sarrià - Sant Gervasi
1869;184;2,12;41,3975; Sarrià - Sant Gervasi
530;185;2,12;41,4; Sant Martí
3265;186;2,12;41,4025; Sarrià - Sant Gervasi
70;187;2,12;41,405; Sarrià - Sant Gervasi
1872;188;2,12;41,4075;Ciutat Vella
2366;189;2,12;41,42; Sarrià - Sant Gervasi
1452;190;2,12;41,4225; Sarrià - Sant Gervasi
5041;191;2,12;41,425; Sarrià - Sant Gervasi
1453;192;2,1225;41,3225;Ciutat Vella
72;193;2,1225;41,325; Sants-Montjuïc
73;194;2,1225;41,3275; Sants-Montjuïc
1030;195;2,1225;41,33; Sants-Montjuïc
5491;196;2,1225;41,3325; Sants-Montjuïc
532;197;2,1225;41,3375; Sant Martí
74;198;2,1225;41,34; Sants-Montjuïc
3726;199;2,1225;41,3725; l'Hospitalet de Llobregat
1032;200;2,1225;41,375; Sants-Montjuïc
533;201;2,1225;41,3775;Ciutat Vella
2368;202;2,1225;41,38;les Corts
534;203;2,1225;41,3825; Sant Martí
1034;204;2,1225;41,385;Ciutat Vella
1456;205;2,1225;41,3875; Sarrià - Sant Gervasi
75;206;2,1225;41,39; les Corts
76;207;2,1225;41,3925; Sarrià - Sant Gervasi
1036;208;2,1225;41,395; Sarrià - Sant Gervasi
536;209;2,1225;41,3975; Sant Martí
537;210;2,1225;41,4; Sant Martí
538;211;2,1225;41,4025; Sant Martí
1877;212;2,1225;41,405;Ciutat Vella
539;213;2,1225;41,4075; Sarrià - Sant Gervasi
2375;214;2,1225;41,41;Ciutat Vella
1458;215;2,1225;41,415;Ciutat Vella
540;216;2,1225;41,4225; Horta-Guinardó
2818;217;2,1225;41,4275;Ciutat Vella
1039;218;2,1225;41,43;Ciutat Vella
77;219;2,125;41,3225; Sants-Montjuïc
78;220;2,125;41,33; Sants-Montjuïc
1881;221;2,125;41,3325;Ciutat Vella
1460;222;2,125;41,3375;Sants-Montjuïc
2820;223;2,125;41,34; Sants-Montjuïc
79;224;2,125;41,3425; Sants-Montjuïc
543;225;2,125;41,37;Sant Adrià del Besòs
80;226;2,125;41,3725; Sants-Montjuïc
1883;227;2,125;41,375;Sants-Montjuïc
1040;228;2,125;41,3775;Ciutat Vella
1462;229;2,125;41,38;les Corts
544;230;2,125;41,3825; Sant Martí
81;231;2,125;41,385; les Corts
1465;232;2,125;41,3875;les Corts
1885;233;2,125;41,39;les Corts
1466;234;2,125;41,3925;Ciutat Vella
82;235;2,125;41,395; Sarrià - Sant Gervasi
1467;236;2,125;41,3975; Sarrià - Sant Gervasi
6832;237;2,125;41,4; Sarrià - Sant Gervasi
83;238;2,125;41,4025; Sarrià - Sant Gervasi
3280;239;2,125;41,405; Sarrià - Sant Gervasi
84;240;2,125;41,4075; Sarrià - Sant Gervasi
548;241;2,125;41,41; Sant Martí
5063;242;2,125;41,4125; Sarrià - Sant Gervasi
1469;243;2,125;41,4275; Sarrià - Sant Gervasi
1470;244;2,125;41,43; Sarrià - Sant Gervasi
549;245;2,125;41,4325; Sant Martí
1889;246;2,1275;41,3225;Ciutat Vella
1471;247;2,1275;41,325;Ciutat Vella
2384;248;2,1275;41,3275; Sants-Montjuïc
2385;249;2,1275;41,33;Ciutat Vella
550;250;2,1275;41,3325;Ciutat Vella
1045;251;2,1275;41,335;Sants-Montjuïc
6836;252;2,1275;41,3375; Sants-Montjuïc
1046;253;2,1275;41,34;Sants-Montjuïc
551;254;2,1275;41,3425; Sant Martí
4599;255;2,1275;41,37; l'Hospitalet de Llobregat
85;256;2,1275;41,3725; Sants-Montjuïc
2389;257;2,1275;41,375; Sants-Montjuïc
86;258;2,1275;41,3775; Sants-Montjuïc
87;259;2,1275;41,38; les Corts
1892;260;2,1275;41,3825;les Corts
4164;261;2,1275;41,385; les Corts
3286;262;2,1275;41,3875;les Corts
1473;263;2,1275;41,39;les Corts
1894;264;2,1275;41,3925;les Corts
3751;265;2,1275;41,395; Sarrià - Sant Gervasi
88;266;2,1275;41,3975; Sarrià - Sant Gervasi
89;267;2,1275;41,4; Sarrià - Sant Gervasi
1895;268;2,1275;41,4025; Sarrià - Sant Gervasi
90;269;2,1275;41,405; Sarrià - Sant Gervasi
1896;270;2,1275;41,4075; Sarrià - Sant Gervasi
1050;271;2,1275;41,41; Sarrià - Sant Gervasi
91;272;2,1275;41,4125; Sarrià - Sant Gervasi
93;273;2,1275;41,415; Sarrià - Sant Gervasi
94;274;2,1275;41,4175; Sarrià - Sant Gervasi
95;275;2,1275;41,4225; Horta-Guinardó
96;276;2,1275;41,425; Horta-Guinardó
1900;277;2,1275;41,4275;Ciutat Vella
1052;278;2,1275;41,43;Horta-Guinardó
1478;279;2,13;41,3225;Ciutat Vella
1053;280;2,13;41,325;Sants-Montjuïc
98;281;2,13;41,33; Sants-Montjuïc
5514;282;2,13;41,3325; Sants-Montjuïc
99;283;2,13;41,335; Sants-Montjuïc
1056;284;2,13;41,3375;Ciutat Vella
2397;285;2,13;41,34;Ciutat Vella
100;286;2,13;41,3425; Sants-Montjuïc
1057;287;2,13;41,345; l'Hospitalet de Llobregat
1058;288;2,13;41,365; l'Hospitalet de Llobregat
559;289;2,13;41,3675; l'Hospitalet de Llobregat
1904;290;2,13;41,37;Sant Adrià del Besòs
1905;291;2,13;41,3725;Ciutat Vella
101;292;2,13;41,375; Sants-Montjuïc
2832;293;2,13;41,3775; Sants-Montjuïc
1483;294;2,13;41,38;Ciutat Vella
103;295;2,13;41,3825; les Corts
561;296;2,13;41,385;les Corts
105;297;2,13;41,3875; les Corts
562;298;2,13;41,39;les Corts
1059;299;2,13;41,3925; Sarrià - Sant Gervasi
106;300;2,13;41,395; Sarrià - Sant Gervasi
107;301;2,13;41,3975; Sarrià - Sant Gervasi
108;302;2,13;41,4; Sarrià - Sant Gervasi
1061;303;2,13;41,4025; Sarrià - Sant Gervasi
1910;304;2,13;41,405; Sarrià - Sant Gervasi
2403;305;2,13;41,4075; Sarrià - Sant Gervasi
110;306;2,13;41,41; Sarrià - Sant Gervasi
111;307;2,13;41,4125; Sarrià - Sant Gervasi
1486;308;2,13;41,415;Ciutat Vella
112;309;2,13;41,4175; Sarrià - Sant Gervasi
2404;310;2,13;41,4225; Sarrià - Sant Gervasi
113;311;2,13;41,425; Horta-Guinardó
1062;312;2,13;41,4275;Ciutat Vella
565;313;2,13;41,43; Horta-Guinardó
1487;314;2,13;41,4325;Ciutat Vella
1063;315;2,13;41,44;Ciutat Vella
1913;316;2,1325;41,3225;Ciutat Vella
567;317;2,1325;41,325;Sants-Montjuïc
1915;318;2,1325;41,3275;Sants-Montjuïc
5080;319;2,1325;41,33; Sants-Montjuïc
114;320;2,1325;41,3325; Sants-Montjuïc
1065;321;2,1325;41,335;Ciutat Vella
568;322;2,1325;41,3425;Sants-Montjuïc
115;323;2,1325;41,345; Sants-Montjuïc
116;324;2,1325;41,3475; l'Hospitalet de Llobregat
1067;325;2,1325;41,3525;Hospitalet del Llobregat
3309;326;2,1325;41,355;Sants-Montjuïc
569;327;2,1325;41,3575;Sants-Montjuïc
570;328;2,1325;41,36;Sant Adrià del Besòs
5531;329;2,1325;41,3625; l'Hospitalet de Llobregat
1919;330;2,1325;41,365; l'Hospitalet de Llobregat
117;331;2,1325;41,3675; Sants-Montjuïc
1921;332;2,1325;41,37;Ciutat Vella
118;333;2,1325;41,3725; Sants-Montjuïc
4623;334;2,1325;41,375; Sants-Montjuïc
572;335;2,1325;41,3775;Ciutat Vella
1068;336;2,1325;41,38;Sants-Montjuïc
573;337;2,1325;41,3825;les Corts
575;338;2,1325;41,385;Ciutat Vella
576;339;2,1325;41,3875;Sants-Montjuïc
2847;340;2,1325;41,39; Sarrià - Sant Gervasi
